
minsithumaung@connect-172-31-3-24 csce_412_project_3 % make
mkdir -p obj
mkdir -p bin
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/LoadBalancer.cpp -o obj/LoadBalancer.o
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/Request.cpp -o obj/Request.o
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/WebServer.cpp -o obj/WebServer.o
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/main.cpp -o obj/main.o
g++  obj/LoadBalancer.o  obj/Request.o  obj/WebServer.o  obj/main.o -o bin/load_balancer
./bin/load_balancer
Enter the number of servers: 10
Enter the duration (clock cycles) to run the load balancer: 10000
Added request with IP in: 47.64.214.29, IP out: 116.130.41.164, processing time: 7
Added request with IP in: 180.56.239.139, IP out: 65.234.212.13, processing time: 15
Added request with IP in: 161.202.134.94, IP out: 128.70.185.31, processing time: 63
Added request with IP in: 93.85.246.13, IP out: 135.12.21.40, processing time: 2
Added request with IP in: 241.202.140.35, IP out: 161.132.190.12, processing time: 17
Added request with IP in: 248.69.65.56, IP out: 222.89.193.34, processing time: 43
Added request with IP in: 232.164.158.53, IP out: 32.69.179.193, processing time: 19
Added request with IP in: 241.69.114.55, IP out: 136.203.236.114, processing time: 67
Added request with IP in: 140.49.228.215, IP out: 157.54.243.203, processing time: 47
Added request with IP in: 156.129.87.189, IP out: 58.252.135.241, processing time: 69
Added request with IP in: 77.237.53.116, IP out: 231.167.207.71, processing time: 95
Added request with IP in: 150.232.176.54, IP out: 81.250.219.157, processing time: 3
Added request with IP in: 250.176.90.238, IP out: 73.89.240.202, processing time: 73
Added request with IP in: 65.209.121.230, IP out: 147.184.151.41, processing time: 3
Added request with IP in: 28.25.5.217, IP out: 84.105.215.237, processing time: 48
Added request with IP in: 153.22.154.203, IP out: 31.179.187.59, processing time: 85
Added request with IP in: 164.80.69.109, IP out: 88.252.206.243, processing time: 58
Added request with IP in: 55.40.230.52, IP out: 126.253.244.229, processing time: 59
Added request with IP in: 169.168.231.254, IP out: 71.89.6.91, processing time: 6
Added request with IP in: 182.214.74.255, IP out: 76.184.234.53, processing time: 30
Added request with IP in: 136.4.124.115, IP out: 72.4.180.228, processing time: 24
Added request with IP in: 126.59.157.34, IP out: 175.47.149.128, processing time: 32
Added request with IP in: 56.73.128.121, IP out: 11.54.248.169, processing time: 73
Added request with IP in: 36.6.155.179, IP out: 99.67.50.211, processing time: 3
Added request with IP in: 136.206.34.192, IP out: 18.29.58.151, processing time: 97
Added request with IP in: 164.2.248.93, IP out: 155.174.228.67, processing time: 20
Added request with IP in: 188.60.118.59, IP out: 107.206.141.165, processing time: 50
Added request with IP in: 71.1.42.127, IP out: 58.208.138.71, processing time: 31
Added request with IP in: 251.172.119.38, IP out: 204.103.118.70, processing time: 80
Added request with IP in: 171.237.134.78, IP out: 19.60.69.233, processing time: 3
Added request with IP in: 147.69.150.234, IP out: 244.234.179.32, processing time: 0
Added request with IP in: 207.140.149.43, IP out: 150.5.52.161, processing time: 20
Added request with IP in: 91.162.86.21, IP out: 220.231.255.218, processing time: 33
Added request with IP in: 73.108.194.170, IP out: 155.246.180.250, processing time: 58
Added request with IP in: 255.158.5.178, IP out: 248.28.25.58, processing time: 3
Added request with IP in: 32.118.153.232, IP out: 32.45.0.49, processing time: 76
Added request with IP in: 218.26.86.189, IP out: 64.78.169.128, processing time: 50
Added request with IP in: 63.255.159.79, IP out: 170.86.38.1, processing time: 34
Added request with IP in: 201.155.79.97, IP out: 230.38.49.97, processing time: 80
Added request with IP in: 114.87.198.81, IP out: 218.174.50.54, processing time: 79
Added request with IP in: 57.205.253.182, IP out: 95.236.172.40, processing time: 32
Added request with IP in: 128.219.236.179, IP out: 114.237.30.209, processing time: 74
Added request with IP in: 80.254.154.249, IP out: 52.227.102.111, processing time: 49
Added request with IP in: 173.117.255.1, IP out: 165.90.239.65, processing time: 42
Added request with IP in: 140.210.180.103, IP out: 34.32.197.126, processing time: 49
Added request with IP in: 159.28.105.107, IP out: 57.55.228.107, processing time: 71
Added request with IP in: 162.130.13.89, IP out: 137.108.234.33, processing time: 10
Added request with IP in: 200.5.102.62, IP out: 90.211.43.229, processing time: 79
Added request with IP in: 165.91.249.55, IP out: 192.80.221.51, processing time: 83
Added request with IP in: 128.246.105.198, IP out: 222.84.127.204, processing time: 70
Added request with IP in: 201.135.99.87, IP out: 43.197.70.124, processing time: 40
Added request with IP in: 116.222.109.254, IP out: 236.185.142.122, processing time: 23
Added request with IP in: 192.249.194.72, IP out: 36.216.85.151, processing time: 50
Added request with IP in: 77.183.198.27, IP out: 19.99.43.14, processing time: 71
Added request with IP in: 249.246.190.166, IP out: 201.85.183.220, processing time: 29
Added request with IP in: 178.241.107.27, IP out: 154.169.132.79, processing time: 18
Added request with IP in: 248.84.105.127, IP out: 103.89.127.78, processing time: 46
Added request with IP in: 35.231.51.150, IP out: 66.91.187.94, processing time: 99
Added request with IP in: 52.47.57.103, IP out: 31.205.211.41, processing time: 30
Added request with IP in: 209.112.138.160, IP out: 253.169.190.163, processing time: 21
Added request with IP in: 163.91.97.24, IP out: 123.118.55.113, processing time: 76
Added request with IP in: 57.127.229.14, IP out: 5.217.226.223, processing time: 24
Added request with IP in: 187.22.208.28, IP out: 173.57.140.43, processing time: 44
Added request with IP in: 79.26.110.160, IP out: 220.1.108.11, processing time: 58
Added request with IP in: 226.2.66.127, IP out: 20.121.16.129, processing time: 96
Added request with IP in: 186.190.150.104, IP out: 136.173.86.19, processing time: 71
Added request with IP in: 35.10.159.163, IP out: 5.83.103.127, processing time: 64
Added request with IP in: 91.179.107.163, IP out: 12.110.56.113, processing time: 60
Added request with IP in: 50.54.44.44, IP out: 67.241.235.39, processing time: 98
Added request with IP in: 37.94.40.46, IP out: 145.187.254.50, processing time: 51
Added request with IP in: 104.237.206.177, IP out: 241.134.159.163, processing time: 40
Added request with IP in: 35.116.1.88, IP out: 0.154.94.168, processing time: 3
Added request with IP in: 28.159.192.194, IP out: 36.24.172.171, processing time: 51
Added request with IP in: 172.191.13.108, IP out: 116.149.11.64, processing time: 1
Added request with IP in: 96.4.243.117, IP out: 230.156.243.92, processing time: 5
Added request with IP in: 21.61.223.4, IP out: 139.178.195.211, processing time: 80
Added request with IP in: 37.3.46.43, IP out: 235.87.219.84, processing time: 18
Added request with IP in: 229.45.34.90, IP out: 188.224.177.212, processing time: 74
Added request with IP in: 174.91.76.117, IP out: 234.222.165.90, processing time: 49
Added request with IP in: 82.189.190.163, IP out: 172.82.127.224, processing time: 13
Added request with IP in: 163.98.157.170, IP out: 98.166.225.185, processing time: 20
Added request with IP in: 176.1.119.194, IP out: 29.66.130.185, processing time: 25
Added request with IP in: 134.115.33.5, IP out: 17.176.25.185, processing time: 12
Added request with IP in: 96.136.2.116, IP out: 217.219.29.32, processing time: 83
Added request with IP in: 198.248.176.38, IP out: 96.175.69.29, processing time: 88
Added request with IP in: 79.87.214.25, IP out: 73.120.67.4, processing time: 17
Added request with IP in: 168.121.61.155, IP out: 240.59.135.26, processing time: 8
Added request with IP in: 120.29.163.125, IP out: 200.250.76.35, processing time: 50
Added request with IP in: 242.72.193.63, IP out: 61.46.120.36, processing time: 24
Added request with IP in: 157.131.41.63, IP out: 201.16.45.147, processing time: 95
Added request with IP in: 183.192.50.85, IP out: 196.126.207.230, processing time: 57
Added request with IP in: 14.38.48.126, IP out: 241.70.116.156, processing time: 11
Added request with IP in: 58.252.122.180, IP out: 229.199.52.64, processing time: 90
Added request with IP in: 124.7.10.152, IP out: 100.126.109.210, processing time: 66
Added request with IP in: 195.227.159.170, IP out: 236.109.55.61, processing time: 10
Added request with IP in: 16.146.200.16, IP out: 21.159.205.145, processing time: 93
Added request with IP in: 254.181.177.170, IP out: 72.4.212.23, processing time: 53
Added request with IP in: 211.115.151.197, IP out: 52.121.52.162, processing time: 65
Added request with IP in: 171.4.222.251, IP out: 115.92.56.34, processing time: 60
Added request with IP in: 26.31.184.168, IP out: 93.125.127.108, processing time: 42
Added request with IP in: 190.130.125.10, IP out: 52.205.27.1, processing time: 3
Added request with IP in: 201.161.206.167, IP out: 166.165.44.162, processing time: 52
Added request with IP in: 94.216.236.187, IP out: 231.140.101.238, processing time: 7
Added request with IP in: 119.19.108.212, IP out: 74.92.44.240, processing time: 41
Added request with IP in: 129.230.15.203, IP out: 199.236.191.67, processing time: 10
Added request with IP in: 206.70.147.62, IP out: 160.118.135.204, processing time: 0
Added request with IP in: 253.127.117.22, IP out: 68.226.208.236, processing time: 99
Added request with IP in: 73.137.216.97, IP out: 170.248.29.190, processing time: 27
Added request with IP in: 152.45.168.167, IP out: 98.189.138.144, processing time: 71
Added request with IP in: 210.51.134.90, IP out: 100.63.77.0, processing time: 87
Added request with IP in: 149.8.233.231, IP out: 223.64.221.55, processing time: 14
Added request with IP in: 62.155.4.44, IP out: 177.101.74.69, processing time: 25
Added request with IP in: 178.16.163.132, IP out: 191.94.148.120, processing time: 41
Added request with IP in: 193.187.146.188, IP out: 204.231.21.199, processing time: 17
Added request with IP in: 35.29.65.7, IP out: 109.62.92.206, processing time: 48
Added request with IP in: 215.168.139.101, IP out: 126.223.105.98, processing time: 42
Added request with IP in: 2.32.36.88, IP out: 170.179.36.163, processing time: 15
Added request with IP in: 83.55.127.59, IP out: 190.255.22.63, processing time: 74
Added request with IP in: 3.111.221.142, IP out: 63.161.226.95, processing time: 45
Added request with IP in: 223.210.33.169, IP out: 193.93.226.109, processing time: 73
Added request with IP in: 127.125.139.66, IP out: 153.223.116.32, processing time: 20
Added request with IP in: 10.228.51.5, IP out: 18.94.226.254, processing time: 11
Added request with IP in: 197.70.42.216, IP out: 220.110.100.74, processing time: 39
Added request with IP in: 58.199.12.20, IP out: 74.219.56.110, processing time: 54
Added request with IP in: 212.252.33.160, IP out: 84.175.192.86, processing time: 5
Added request with IP in: 121.174.109.216, IP out: 44.156.116.207, processing time: 29
Added request with IP in: 238.123.134.203, IP out: 244.106.62.131, processing time: 53
Added request with IP in: 191.145.191.1, IP out: 59.230.181.180, processing time: 89
Added request with IP in: 241.134.139.13, IP out: 35.9.114.198, processing time: 66
Added request with IP in: 8.3.18.26, IP out: 10.213.10.231, processing time: 56
Added request with IP in: 204.46.133.120, IP out: 203.174.147.132, processing time: 4
Added request with IP in: 164.101.227.115, IP out: 176.239.170.123, processing time: 60
Added request with IP in: 184.165.46.38, IP out: 194.208.121.252, processing time: 98
Added request with IP in: 197.76.156.175, IP out: 247.245.154.161, processing time: 92
Added request with IP in: 22.103.185.196, IP out: 55.71.85.176, processing time: 20
Added request with IP in: 154.158.137.60, IP out: 36.30.38.155, processing time: 16
Added request with IP in: 82.76.242.119, IP out: 207.108.22.199, processing time: 80
Added request with IP in: 138.100.29.161, IP out: 212.223.215.253, processing time: 67
Added request with IP in: 117.67.74.107, IP out: 86.229.153.251, processing time: 52
Added request with IP in: 169.235.107.112, IP out: 19.117.16.232, processing time: 39
Added request with IP in: 132.28.103.219, IP out: 243.188.68.80, processing time: 98
Added request with IP in: 11.187.142.194, IP out: 52.142.202.36, processing time: 1
Added request with IP in: 61.34.8.29, IP out: 227.51.228.97, processing time: 11
Added request with IP in: 211.41.110.245, IP out: 50.239.230.240, processing time: 16
Added request with IP in: 99.221.205.105, IP out: 213.225.193.96, processing time: 91
Added request with IP in: 87.104.250.15, IP out: 29.178.196.221, processing time: 71
Added request with IP in: 156.226.52.42, IP out: 117.223.9.172, processing time: 28
Added request with IP in: 178.35.152.205, IP out: 51.249.177.55, processing time: 71
Added request with IP in: 227.215.198.106, IP out: 175.94.14.5, processing time: 61
Added request with IP in: 158.175.235.52, IP out: 58.100.88.56, processing time: 45
Added request with IP in: 115.168.47.143, IP out: 13.167.156.49, processing time: 20
Added request with IP in: 206.251.147.80, IP out: 0.217.81.128, processing time: 40
Added request with IP in: 39.234.152.85, IP out: 196.110.253.123, processing time: 58
Added request with IP in: 197.126.0.129, IP out: 3.236.251.208, processing time: 53
Added request with IP in: 254.189.153.255, IP out: 253.75.93.9, processing time: 27
Added request with IP in: 60.0.143.203, IP out: 10.46.13.9, processing time: 50
Added request with IP in: 189.120.111.96, IP out: 206.174.140.76, processing time: 11
Added request with IP in: 215.217.67.90, IP out: 85.76.141.50, processing time: 63
Added request with IP in: 207.54.254.91, IP out: 15.134.26.156, processing time: 94
Added request with IP in: 107.9.39.47, IP out: 245.102.78.45, processing time: 33
Added request with IP in: 246.235.88.175, IP out: 175.119.166.5, processing time: 27
Added request with IP in: 76.169.246.27, IP out: 226.160.11.166, processing time: 27
Added request with IP in: 176.163.110.128, IP out: 117.102.173.64, processing time: 95
Added request with IP in: 253.139.237.221, IP out: 77.66.247.201, processing time: 31
Added request with IP in: 17.97.168.221, IP out: 113.201.161.174, processing time: 42
Added request with IP in: 76.43.71.9, IP out: 181.206.18.109, processing time: 16
Added request with IP in: 14.225.21.71, IP out: 110.194.149.241, processing time: 6
Added request with IP in: 78.175.192.234, IP out: 28.117.37.38, processing time: 15
Added request with IP in: 161.121.205.104, IP out: 61.152.85.178, processing time: 24
Added request with IP in: 45.177.192.186, IP out: 68.147.170.100, processing time: 1
Added request with IP in: 90.83.139.76, IP out: 187.155.89.248, processing time: 97
Added request with IP in: 126.105.185.210, IP out: 124.98.14.70, processing time: 61
Added request with IP in: 9.204.46.128, IP out: 250.252.222.36, processing time: 3
Added request with IP in: 14.230.96.199, IP out: 81.168.142.252, processing time: 24
Added request with IP in: 36.223.47.91, IP out: 94.195.11.188, processing time: 8
Added request with IP in: 107.254.179.174, IP out: 61.14.63.208, processing time: 36
